time,gFx,gFy,gFz,TgF
30.016000,-0.1202,0.9761,-0.0397,0.955
30.028000,-0.1172,0.9771,-0.0523,0.956
30.040000,-0.1046,0.9771,-0.0426,0.953
30.049000,-0.1065,0.9830,-0.0397,0.959
30.057000,-0.1055,0.9801,-0.0455,0.956
30.066000,-0.1104,0.9761,-0.0387,0.953
30.076000,-0.1183,0.9771,-0.0474,0.956
30.097000,-0.1241,0.9752,-0.0474,0.955
30.098000,-0.1153,0.9712,-0.0367,0.949
30.111000,-0.1114,0.9761,-0.0406,0.953
30.116000,-0.1221,0.9752,-0.0406,0.954
30.129000,-0.1153,0.9801,-0.0446,0.958
30.141000,-0.1232,0.9810,-0.0397,0.960
30.148000,-0.1241,0.9830,-0.0465,0.963
30.156000,-0.1349,0.9791,-0.0436,0.961
30.169000,-0.1144,0.9801,-0.0436,0.958
30.176000,-0.0987,0.9791,-0.0426,0.954
30.193000,-0.1036,0.9810,-0.0406,0.957
30.196000,-0.0899,0.9771,-0.0348,0.950
30.206000,-0.1114,0.9849,-0.0504,0.962
30.220000,-0.1104,0.9810,-0.0504,0.958
30.226000,-0.1085,0.9761,-0.0387,0.953
30.237000,-0.1172,0.9830,-0.0357,0.961
30.246000,-0.1055,0.9830,-0.0329,0.958
30.256000,-0.1134,0.9712,-0.0553,0.950
30.269000,-0.1123,0.9733,-0.0474,0.951
30.276000,-0.1212,0.9673,-0.0455,0.947
30.286000,-0.1172,0.9654,-0.0397,0.944
30.296000,-0.1114,0.9654,-0.0455,0.943
30.309000,-0.1095,0.9820,-0.0397,0.959
30.321000,-0.1104,0.9801,-0.0378,0.957
30.326000,-0.1202,0.9928,-0.0338,0.971
30.343000,-0.1427,0.9820,-0.0378,0.965
30.348000,-0.1378,0.9684,-0.0436,0.951
30.356000,-0.1330,0.9742,-0.0534,0.956
30.370000,-0.1368,0.9742,-0.0387,0.956
30.376000,-0.1290,0.9752,-0.0406,0.956
30.386000,-0.1300,0.9654,-0.0446,0.947
30.399000,-0.1368,0.9722,-0.0426,0.955
30.408000,-0.1212,0.9742,-0.0318,0.953
30.421000,-0.1319,0.9722,-0.0308,0.953
30.426000,-0.1290,0.9733,-0.0329,0.954
30.438000,-0.1232,0.9791,-0.0397,0.958
30.452000,-0.1270,0.9742,-0.0436,0.955
30.458000,-0.1358,0.9771,-0.0572,0.960
30.467000,-0.1330,0.9693,-0.0504,0.951
30.476000,-0.1251,0.9673,-0.0455,0.948
30.486000,-0.1221,0.9742,-0.0446,0.954
30.505000,-0.1153,0.9791,-0.0406,0.957
30.507000,-0.1114,0.9771,-0.0338,0.954
30.518000,-0.1095,0.9791,-0.0338,0.955
30.526000,-0.1085,0.9840,-0.0387,0.960
30.536000,-0.1076,0.9869,-0.0426,0.963
30.548000,-0.1104,0.9801,-0.0406,0.957
30.556000,-0.1104,0.9830,-0.0446,0.960
30.567000,-0.1144,0.9830,-0.0514,0.961
30.576000,-0.1172,0.9771,-0.0426,0.955
30.589000,-0.1183,0.9761,-0.0329,0.954
30.605000,-0.1232,0.9820,-0.0318,0.961
30.611000,-0.1281,0.9752,-0.0338,0.955
30.619000,-0.1123,0.9733,-0.0426,0.951
30.626000,-0.1114,0.9791,-0.0308,0.956
30.636000,-0.1144,0.9781,-0.0436,0.956
30.646000,-0.1172,0.9742,-0.0504,0.953
30.656000,-0.1123,0.9781,-0.0455,0.956
30.666000,-0.1221,0.9801,-0.0514,0.960
30.678000,-0.1172,0.9801,-0.0465,0.959
30.686000,-0.1183,0.9810,-0.0543,0.960
30.699000,-0.1153,0.9791,-0.0406,0.957
30.706000,-0.1134,0.9752,-0.0474,0.953
30.718000,-0.1123,0.9761,-0.0406,0.953
30.728000,-0.1202,0.9752,-0.0348,0.954
30.736000,-0.1163,0.9771,-0.0426,0.955
30.746000,-0.1202,0.9761,-0.0446,0.955
30.756000,-0.1153,0.9820,-0.0348,0.959
30.770000,-0.1144,0.9810,-0.0446,0.959
30.784000,-0.1221,0.9840,-0.0455,0.963
30.790000,-0.1251,0.9781,-0.0387,0.958
30.801000,-0.1153,0.9801,-0.0387,0.958
30.806000,-0.1183,0.9781,-0.0455,0.957
30.816000,-0.1085,0.9712,-0.0504,0.948
30.832000,-0.1065,0.9761,-0.0465,0.953
30.836000,-0.1076,0.9712,-0.0387,0.948
30.846000,-0.1144,0.9752,-0.0592,0.954
30.860000,-0.1172,0.9820,-0.0465,0.960
30.867000,-0.1202,0.9889,-0.0446,0.968
30.878000,-0.1144,0.9820,-0.0406,0.960
30.886000,-0.1172,0.9761,-0.0329,0.954
30.896000,-0.1212,0.9771,-0.0446,0.956
30.909000,-0.1221,0.9752,-0.0436,0.955
30.917000,-0.1261,0.9781,-0.0474,0.958
30.931000,-0.1192,0.9752,-0.0446,0.954
30.936000,-0.1183,0.9801,-0.0485,0.959
30.946000,-0.1144,0.9791,-0.0504,0.957
30.959000,-0.1212,0.9830,-0.0329,0.961
30.966000,-0.1241,0.9810,-0.0378,0.960
30.977000,-0.1232,0.9810,-0.0406,0.960
30.986000,-0.1261,0.9810,-0.0289,0.960
30.998000,-0.1330,0.9742,-0.0562,0.957
31.015000,-0.1202,0.9771,-0.0494,0.956
31.017000,-0.1339,0.9752,-0.0611,0.958
31.029000,-0.1309,0.9703,-0.0504,0.952
31.045000,-0.1388,0.9693,-0.0534,0.953
31.048000,-0.1358,0.9712,-0.0572,0.954
31.056000,-0.1319,0.9722,-0.0397,0.953
31.072000,-0.1319,0.9752,-0.0329,0.956
31.076000,-0.1270,0.9761,-0.0289,0.956
31.089000,-0.1202,0.9781,-0.0280,0.956
31.096000,-0.1241,0.9761,-0.0318,0.955
31.107000,-0.1290,0.9791,-0.0357,0.959
31.116000,-0.1319,0.9840,-0.0514,0.966
31.128000,-0.1319,0.9801,-0.0465,0.962
31.139000,-0.1339,0.9781,-0.0534,0.960
31.146000,-0.1388,0.9684,-0.0543,0.952
31.156000,-0.1446,0.9684,-0.0572,0.954
31.166000,-0.1388,0.9722,-0.0602,0.956
31.176000,-0.1261,0.9742,-0.0446,0.954
31.188000,-0.1172,0.9761,-0.0406,0.954
31.196000,-0.1202,0.9771,-0.0465,0.956
31.207000,-0.1202,0.9771,-0.0455,0.956
31.217000,-0.1055,0.9752,-0.0446,0.951
31.229000,-0.1114,0.9810,-0.0446,0.958
31.241000,-0.0967,0.9712,-0.0514,0.946
31.246000,-0.1027,0.9742,-0.0602,0.951
31.257000,-0.1055,0.9761,-0.0632,0.954
31.271000,-0.0967,0.9771,-0.0670,0.953
31.276000,-0.0987,0.9840,-0.0700,0.961
31.288000,-0.1007,0.9840,-0.0700,0.961
31.296000,-0.1027,0.9791,-0.0768,0.957
31.306000,-0.1163,0.9742,-0.0709,0.954
31.328000,-0.1085,0.9840,-0.0592,0.962
31.330000,-0.1163,0.9801,-0.0641,0.960
31.338000,-0.1212,0.9673,-0.0562,0.948
31.346000,-0.1251,0.9733,-0.0562,0.954
31.356000,-0.1300,0.9761,-0.0474,0.957
31.370000,-0.1172,0.9752,-0.0436,0.954
31.376000,-0.1319,0.9722,-0.0553,0.954
31.386000,-0.1202,0.9722,-0.0514,0.952
31.396000,-0.1358,0.9761,-0.0632,0.960
31.408000,-0.1309,0.9791,-0.0523,0.961
31.423000,-0.1358,0.9722,-0.0553,0.955
31.426000,-0.1281,0.9761,-0.0514,0.957
31.439000,-0.1251,0.9703,-0.0446,0.950
31.460000,-0.1261,0.9742,-0.0504,0.955
31.463000,-0.1270,0.9761,-0.0465,0.957
31.466000,-0.1378,0.9781,-0.0632,0.962
31.476000,-0.1407,0.9781,-0.0758,0.964
31.486000,-0.1407,0.9693,-0.0553,0.954
31.500000,-0.1378,0.9712,-0.0651,0.955
31.506000,-0.1281,0.9801,-0.0592,0.962
31.519000,-0.1232,0.9712,-0.0543,0.952
31.526000,-0.1202,0.9820,-0.0436,0.961
31.539000,-0.1123,0.9801,-0.0572,0.958
31.554000,-0.1202,0.9742,-0.0543,0.954
31.556000,-0.1232,0.9733,-0.0660,0.954
31.567000,-0.1281,0.9742,-0.0641,0.956
31.576000,-0.1309,0.9771,-0.0621,0.960
31.586000,-0.1339,0.9722,-0.0553,0.955
31.597000,-0.1290,0.9781,-0.0534,0.959
31.606000,-0.1290,0.9742,-0.0592,0.956
31.617000,-0.1300,0.9742,-0.0553,0.956
31.626000,-0.1300,0.9752,-0.0700,0.958
31.638000,-0.1290,0.9752,-0.0632,0.957
31.648000,-0.1270,0.9722,-0.0611,0.954
31.656000,-0.1183,0.9771,-0.0611,0.957
31.666000,-0.1212,0.9771,-0.0583,0.957
31.680000,-0.1251,0.9752,-0.0534,0.956
31.686000,-0.1270,0.9722,-0.0572,0.954
31.698000,-0.1261,0.9771,-0.0641,0.959
31.706000,-0.1202,0.9771,-0.0543,0.957
31.719000,-0.1251,0.9781,-0.0562,0.959
31.731000,-0.1300,0.9752,-0.0602,0.957
31.736000,-0.1241,0.9781,-0.0670,0.959
31.748000,-0.1270,0.9752,-0.0641,0.957
31.756000,-0.1232,0.9712,-0.0680,0.953
31.767000,-0.1232,0.9733,-0.0651,0.954
31.778000,-0.1212,0.9742,-0.0562,0.954
31.794000,-0.1192,0.9712,-0.0553,0.951
31.797000,-0.1212,0.9712,-0.0562,0.951
31.806000,-0.1232,0.9733,-0.0494,0.953
31.817000,-0.1202,0.9791,-0.0504,0.958
31.834000,-0.1290,0.9742,-0.0455,0.955
31.842000,-0.1330,0.9742,-0.0494,0.956
31.847000,-0.1232,0.9673,-0.0523,0.948
31.862000,-0.1446,0.9771,-0.0592,0.962
31.866000,-0.1417,0.9742,-0.0719,0.960
31.876000,-0.1330,0.9733,-0.0621,0.956
31.887000,-0.1251,0.9771,-0.0592,0.958
31.897000,-0.1202,0.9791,-0.0562,0.959
31.914000,-0.1183,0.9801,-0.0523,0.959
31.918000,-0.1221,0.9761,-0.0621,0.957
31.927000,-0.1251,0.9761,-0.0572,0.957
31.936000,-0.1319,0.9742,-0.0651,0.957
31.946000,-0.1339,0.9761,-0.0670,0.960
31.961000,-0.1309,0.9761,-0.0660,0.959
31.966000,-0.1212,0.9752,-0.0514,0.955
31.976000,-0.1221,0.9761,-0.0553,0.956
31.986000,-0.1163,0.9684,-0.0406,0.947
31.998000,-0.1144,0.9801,-0.0602,0.959
32.014000,-0.1202,0.9771,-0.0651,0.958
32.018000,-0.1202,0.9859,-0.0700,0.967
32.026000,-0.1232,0.9840,-0.0572,0.964
32.040000,-0.1281,0.9781,-0.0670,0.960
32.048000,-0.1270,0.9840,-0.0670,0.966
32.057000,-0.1232,0.9712,-0.0641,0.952
32.066000,-0.1241,0.9810,-0.0621,0.962
32.076000,-0.1144,0.9712,-0.0494,0.950
32.091000,-0.1183,0.9752,-0.0680,0.956
32.096000,-0.1085,0.9801,-0.0553,0.957
32.106000,-0.1153,0.9801,-0.0700,0.960
32.116000,-0.1144,0.9820,-0.0670,0.961
32.129000,-0.1134,0.9791,-0.0729,0.959
32.142000,-0.1114,0.9810,-0.0660,0.960
32.146000,-0.1114,0.9742,-0.0670,0.953
32.159000,-0.1046,0.9791,-0.0553,0.956
32.166000,-0.1085,0.9791,-0.0583,0.957
32.178000,-0.1183,0.9781,-0.0562,0.957
32.188000,-0.1251,0.9761,-0.0641,0.958
32.196000,-0.1153,0.9801,-0.0523,0.959
32.207000,-0.1251,0.9752,-0.0641,0.957
32.216000,-0.1241,0.9742,-0.0611,0.955
32.228000,-0.1172,0.9781,-0.0592,0.957
32.243000,-0.1076,0.9801,-0.0523,0.957
32.247000,-0.1144,0.9801,-0.0709,0.960
32.256000,-0.1076,0.9761,-0.0602,0.954
32.267000,-0.1114,0.9791,-0.0632,0.958
32.276000,-0.1095,0.9781,-0.0553,0.956
32.286000,-0.1163,0.9801,-0.0583,0.959
32.296000,-0.1172,0.9742,-0.0660,0.954
32.306000,-0.1134,0.9869,-0.0621,0.966
32.317000,-0.1202,0.9761,-0.0651,0.957
32.335000,-0.1212,0.9761,-0.0680,0.957
32.338000,-0.1212,0.9733,-0.0641,0.954
32.346000,-0.1290,0.9712,-0.0719,0.954
32.358000,-0.1251,0.9752,-0.0651,0.957
32.367000,-0.1251,0.9781,-0.0660,0.960
32.377000,-0.1270,0.9693,-0.0583,0.951
32.386000,-0.1202,0.9752,-0.0602,0.955
32.396000,-0.1261,0.9742,-0.0592,0.955
32.406000,-0.1163,0.9771,-0.0602,0.956
32.424000,-0.1144,0.9771,-0.0611,0.956
32.426000,-0.1281,0.9801,-0.0592,0.962
32.436000,-0.1163,0.9791,-0.0534,0.958
32.450000,-0.1212,0.9810,-0.0572,0.961
32.459000,-0.1212,0.9781,-0.0680,0.959
32.469000,-0.1192,0.9761,-0.0602,0.956
32.477000,-0.1144,0.9781,-0.0611,0.957
32.486000,-0.1123,0.9791,-0.0553,0.957
32.500000,-0.1055,0.9810,-0.0562,0.958
32.507000,-0.1076,0.9781,-0.0523,0.955
32.516000,-0.1036,0.9771,-0.0465,0.953
32.526000,-0.1114,0.9771,-0.0543,0.955
32.540000,-0.1095,0.9820,-0.0514,0.959
32.547000,-0.1095,0.9820,-0.0514,0.959
32.556000,-0.1076,0.9801,-0.0611,0.958
32.566000,-0.1055,0.9761,-0.0583,0.953
32.576000,-0.1153,0.9752,-0.0632,0.955
32.586000,-0.1076,0.9810,-0.0523,0.958
32.599000,-0.1123,0.9810,-0.0602,0.959
32.606000,-0.1123,0.9791,-0.0632,0.958
32.617000,-0.1065,0.9820,-0.0611,0.959
32.626000,-0.1085,0.9761,-0.0514,0.953
32.639000,-0.1144,0.9801,-0.0602,0.959
32.654000,-0.1134,0.9801,-0.0632,0.959
32.656000,-0.1085,0.9761,-0.0700,0.955
32.668000,-0.1172,0.9761,-0.0660,0.956
32.681000,-0.1163,0.9781,-0.0632,0.958
32.686000,-0.1007,0.9820,-0.0592,0.958
32.698000,-0.1046,0.9810,-0.0592,0.958
32.706000,-0.1085,0.9820,-0.0543,0.959
32.721000,-0.1144,0.9742,-0.0553,0.953
32.734000,-0.1144,0.9791,-0.0632,0.958
32.736000,-0.1153,0.9733,-0.0553,0.952
32.747000,-0.1172,0.9742,-0.0632,0.954
32.756000,-0.1183,0.9722,-0.0562,0.952
32.767000,-0.1095,0.9820,-0.0514,0.959
32.776000,-0.1114,0.9849,-0.0583,0.963
32.786000,-0.1221,0.9771,-0.0621,0.958
32.796000,-0.1163,0.9761,-0.0562,0.955
32.806000,-0.1221,0.9791,-0.0651,0.960
32.817000,-0.1221,0.9810,-0.0543,0.961
32.829000,-0.1104,0.9840,-0.0523,0.961
32.836000,-0.1104,0.9810,-0.0494,0.958
32.849000,-0.1163,0.9791,-0.0543,0.958
32.861000,-0.1183,0.9781,-0.0514,0.957
32.866000,-0.1114,0.9801,-0.0572,0.958
32.877000,-0.1144,0.9781,-0.0534,0.956
32.886000,-0.1192,0.9820,-0.0543,0.961
32.896000,-0.1221,0.9810,-0.0621,0.962
32.917000,-0.1212,0.9761,-0.0583,0.956
32.919000,-0.1202,0.9781,-0.0583,0.958
32.932000,-0.1095,0.9801,-0.0504,0.957
32.946000,-0.1076,0.9830,-0.0534,0.960
32.950000,-0.1134,0.9781,-0.0562,0.956
32.958000,-0.1134,0.9849,-0.0485,0.963
32.966000,-0.1163,0.9859,-0.0514,0.964
32.976000,-0.1172,0.9752,-0.0436,0.954
32.986000,-0.1192,0.9801,-0.0572,0.960
32.996000,-0.1290,0.9801,-0.0602,0.962
33.012000,-0.1212,0.9712,-0.0562,0.951
33.016000,-0.1261,0.9722,-0.0602,0.954
33.029000,-0.1134,0.9801,-0.0572,0.959
33.036000,-0.1104,0.9771,-0.0553,0.955
33.046000,-0.1055,0.9781,-0.0523,0.955
33.060000,-0.1104,0.9801,-0.0680,0.959
33.066000,-0.1153,0.9840,-0.0641,0.963
33.076000,-0.1261,0.9791,-0.0709,0.961
33.089000,-0.1076,0.9742,-0.0660,0.952
33.097000,-0.1065,0.9771,-0.0670,0.955
33.113000,-0.1134,0.9752,-0.0709,0.955
33.117000,-0.1095,0.9781,-0.0670,0.957
33.126000,-0.1104,0.9869,-0.0621,0.965
33.141000,-0.1046,0.9859,-0.0572,0.963
33.146000,-0.1183,0.9830,-0.0670,0.963
33.157000,-0.1251,0.9801,-0.0602,0.961
33.166000,-0.1232,0.9791,-0.0621,0.960
33.176000,-0.1232,0.9752,-0.0602,0.956
33.190000,-0.1055,0.9810,-0.0504,0.958
33.196000,-0.1144,0.9820,-0.0514,0.960
33.207000,-0.1114,0.9820,-0.0553,0.960
33.216000,-0.1232,0.9791,-0.0621,0.960
33.228000,-0.1241,0.9733,-0.0670,0.955
33.241000,-0.1232,0.9693,-0.0534,0.950
33.248000,-0.1192,0.9712,-0.0553,0.951
33.256000,-0.1114,0.9810,-0.0611,0.959
33.268000,-0.1076,0.9820,-0.0553,0.959
33.278000,-0.1016,0.9830,-0.0514,0.959
33.288000,-0.1134,0.9791,-0.0534,0.957
33.296000,-0.1172,0.9771,-0.0572,0.956
33.306000,-0.1212,0.9752,-0.0739,0.957
33.327000,-0.1309,0.9761,-0.0768,0.960
33.329000,-0.1221,0.9791,-0.0660,0.960
33.336000,-0.1281,0.9752,-0.0680,0.958
33.346000,-0.1192,0.9791,-0.0621,0.959
33.356000,-0.1202,0.9752,-0.0553,0.955
33.368000,-0.1183,0.9801,-0.0572,0.960
33.376000,-0.1163,0.9801,-0.0602,0.959
33.386000,-0.1144,0.9771,-0.0592,0.956
33.396000,-0.1172,0.9781,-0.0592,0.957
33.406000,-0.1202,0.9771,-0.0611,0.957
33.422000,-0.1261,0.9742,-0.0632,0.956
33.426000,-0.1192,0.9761,-0.0514,0.955
33.437000,-0.1202,0.9781,-0.0660,0.959
33.446000,-0.1172,0.9771,-0.0474,0.956
33.456000,-0.1192,0.9801,-0.0572,0.960
33.468000,-0.1153,0.9781,-0.0534,0.957
33.476000,-0.1153,0.9771,-0.0494,0.955
33.489000,-0.1183,0.9771,-0.0534,0.956
33.500000,-0.1232,0.9791,-0.0543,0.959
33.507000,-0.1281,0.9761,-0.0543,0.957
33.522000,-0.1290,0.9733,-0.0632,0.955
33.534000,-0.1309,0.9733,-0.0543,0.955
33.536000,-0.1270,0.9761,-0.0690,0.958
33.553000,-0.1270,0.9752,-0.0523,0.956
33.556000,-0.1270,0.9791,-0.0611,0.961
33.566000,-0.1251,0.9801,-0.0494,0.960
33.576000,-0.1202,0.9693,-0.0485,0.949
33.586000,-0.1270,0.9733,-0.0485,0.954
33.598000,-0.1319,0.9801,-0.0602,0.963
33.606000,-0.1270,0.9761,-0.0504,0.957
33.616000,-0.1251,0.9830,-0.0455,0.963
33.626000,-0.1114,0.9742,-0.0553,0.952
33.637000,-0.1114,0.9742,-0.0660,0.953
33.649000,-0.1241,0.9791,-0.0690,0.961
33.656000,-0.1144,0.9801,-0.0572,0.959
33.666000,-0.1134,0.9722,-0.0729,0.952
33.680000,-0.1153,0.9733,-0.0690,0.953
33.686000,-0.1232,0.9791,-0.0690,0.960
33.696000,-0.1153,0.9830,-0.0651,0.962
33.707000,-0.1183,0.9791,-0.0739,0.960
33.720000,-0.1144,0.9820,-0.0632,0.961
33.730000,-0.1270,0.9752,-0.0611,0.957
33.736000,-0.1290,0.9810,-0.0719,0.964
33.747000,-0.1290,0.9781,-0.0651,0.960
33.756000,-0.1309,0.9771,-0.0592,0.959
33.767000,-0.1232,0.9703,-0.0572,0.951
33.776000,-0.1261,0.9742,-0.0641,0.956
33.786000,-0.1309,0.9791,-0.0583,0.961
33.797000,-0.1281,0.9761,-0.0680,0.958
33.806000,-0.1270,0.9771,-0.0632,0.959
33.816000,-0.1261,0.9830,-0.0632,0.964
33.833000,-0.1309,0.9791,-0.0583,0.961
33.838000,-0.1281,0.9733,-0.0611,0.955
33.846000,-0.1300,0.9781,-0.0534,0.960
33.857000,-0.1330,0.9742,-0.0553,0.957
33.866000,-0.1270,0.9752,-0.0523,0.956
33.877000,-0.1290,0.9771,-0.0592,0.959
33.886000,-0.1270,0.9752,-0.0651,0.957
33.896000,-0.1290,0.9771,-0.0690,0.960
33.908000,-0.1241,0.9781,-0.0621,0.959
33.916000,-0.1232,0.9742,-0.0562,0.955
33.932000,-0.1261,0.9771,-0.0660,0.959
33.937000,-0.1290,0.9761,-0.0621,0.958
33.946000,-0.1241,0.9771,-0.0651,0.958
33.958000,-0.1202,0.9761,-0.0641,0.957
33.966000,-0.1192,0.9801,-0.0641,0.960
33.977000,-0.1212,0.9830,-0.0680,0.964
33.986000,-0.1221,0.9733,-0.0562,0.954
33.996000,-0.1261,0.9761,-0.0602,0.957
34.009000,-0.1290,0.9761,-0.0562,0.958
34.016000,-0.1300,0.9722,-0.0660,0.955
34.026000,-0.1270,0.9810,-0.0611,0.962
34.036000,-0.1339,0.9742,-0.0660,0.958
34.047000,-0.1358,0.9733,-0.0632,0.957
34.059000,-0.1261,0.9722,-0.0592,0.954
34.066000,-0.1290,0.9781,-0.0611,0.960
34.076000,-0.1232,0.9722,-0.0602,0.953
34.086000,-0.1270,0.9752,-0.0572,0.956
34.096000,-0.1270,0.9733,-0.0562,0.955
34.107000,-0.1349,0.9761,-0.0621,0.959
34.116000,-0.1319,0.9752,-0.0602,0.958
34.126000,-0.1300,0.9752,-0.0562,0.957
34.145000,-0.1261,0.9761,-0.0632,0.958
34.147000,-0.1241,0.9791,-0.0632,0.960
34.157000,-0.1192,0.9742,-0.0562,0.954
34.166000,-0.1270,0.9761,-0.0651,0.958
34.181000,-0.1241,0.9791,-0.0572,0.960
34.190000,-0.1270,0.9722,-0.0748,0.955
34.196000,-0.1368,0.9791,-0.0700,0.963
34.207000,-0.1251,0.9733,-0.0553,0.954
34.216000,-0.1261,0.9703,-0.0572,0.952
34.228000,-0.1270,0.9712,-0.0534,0.952
34.240000,-0.1241,0.9722,-0.0641,0.954
34.246000,-0.1261,0.9742,-0.0602,0.956
34.256000,-0.1251,0.9742,-0.0709,0.956
34.266000,-0.1368,0.9791,-0.0611,0.963
34.278000,-0.1368,0.9781,-0.0611,0.962
34.288000,-0.1281,0.9684,-0.0602,0.950
34.296000,-0.1319,0.9742,-0.0651,0.957
34.306000,-0.1290,0.9761,-0.0690,0.959
34.318000,-0.1232,0.9722,-0.0621,0.953
34.332000,-0.1300,0.9712,-0.0583,0.953
34.341000,-0.1319,0.9752,-0.0632,0.958
34.346000,-0.1251,0.9761,-0.0621,0.957
34.360000,-0.1261,0.9791,-0.0583,0.960
34.369000,-0.1261,0.9781,-0.0611,0.959
34.376000,-0.1290,0.9742,-0.0611,0.956
34.387000,-0.1270,0.9761,-0.0611,0.958
34.397000,-0.1300,0.9722,-0.0592,0.954
34.407000,-0.1339,0.9733,-0.0572,0.956
34.422000,-0.1261,0.9712,-0.0602,0.953
34.427000,-0.1330,0.9722,-0.0592,0.955
34.436000,-0.1319,0.9752,-0.0583,0.958
34.446000,-0.1309,0.9752,-0.0632,0.958
34.456000,-0.1309,0.9771,-0.0611,0.959
34.473000,-0.1241,0.9791,-0.0485,0.959
34.477000,-0.1261,0.9791,-0.0583,0.960
34.489000,-0.1290,0.9712,-0.0514,0.953
34.496000,-0.1281,0.9801,-0.0572,0.961
34.506000,-0.1281,0.9693,-0.0572,0.951
34.523000,-0.1290,0.9733,-0.0534,0.955
34.527000,-0.1319,0.9733,-0.0632,0.956
34.537000,-0.1221,0.9771,-0.0485,0.957
34.549000,-0.1221,0.9771,-0.0543,0.957
34.556000,-0.1261,0.9801,-0.0465,0.960
34.567000,-0.1300,0.9733,-0.0534,0.955
34.576000,-0.1330,0.9801,-0.0485,0.962
34.586000,-0.1270,0.9830,-0.0485,0.963
34.603000,-0.1095,0.9605,-0.0572,0.939
34.606000,-0.1261,0.9820,-0.0632,0.963
34.617000,-0.1232,0.9742,-0.0602,0.955
34.626000,-0.1281,0.9712,-0.0660,0.954
34.637000,-0.1290,0.9752,-0.0621,0.957
34.648000,-0.1251,0.9791,-0.0514,0.959
34.656000,-0.1281,0.9820,-0.0504,0.963
34.666000,-0.1281,0.9733,-0.0494,0.954
34.676000,-0.1349,0.9781,-0.0485,0.960
34.686000,-0.1261,0.9791,-0.0572,0.960
34.697000,-0.1300,0.9693,-0.0553,0.951
34.706000,-0.1261,0.9722,-0.0583,0.953
34.716000,-0.1330,0.9733,-0.0583,0.956
34.735000,-0.1330,0.9722,-0.0651,0.955
34.737000,-0.1241,0.9712,-0.0553,0.952
34.747000,-0.1330,0.9761,-0.0562,0.959
34.756000,-0.1349,0.9742,-0.0572,0.957
34.770000,-0.1309,0.9771,-0.0592,0.959
34.779000,-0.1290,0.9752,-0.0632,0.957
34.786000,-0.1300,0.9712,-0.0611,0.954
34.798000,-0.1270,0.9722,-0.0572,0.954
34.812000,-0.1241,0.9771,-0.0562,0.958
34.817000,-0.1251,0.9742,-0.0572,0.955
34.828000,-0.1290,0.9733,-0.0660,0.956
34.839000,-0.1330,0.9703,-0.0660,0.954
34.851000,-0.1368,0.9742,-0.0719,0.959
34.856000,-0.1281,0.9781,-0.0660,0.960
34.866000,-0.1319,0.9733,-0.0670,0.956
34.881000,-0.1241,0.9752,-0.0632,0.956
34.886000,-0.1300,0.9703,-0.0562,0.952
34.900000,-0.1290,0.9752,-0.0602,0.957
34.910000,-0.1270,0.9742,-0.0572,0.955
34.916000,-0.1290,0.9693,-0.0621,0.951
34.927000,-0.1261,0.9771,-0.0523,0.958
34.936000,-0.1270,0.9761,-0.0611,0.958
34.950000,-0.1300,0.9771,-0.0592,0.959
34.956000,-0.1281,0.9801,-0.0543,0.961
34.966000,-0.1290,0.9771,-0.0621,0.959
34.977000,-0.1300,0.9810,-0.0572,0.963
34.986000,-0.1339,0.9761,-0.0592,0.959
35.002000,-0.1221,0.9742,-0.0534,0.954
35.010000,-0.1172,0.9771,-0.0583,0.956
35.018000,-0.1163,0.9781,-0.0543,0.957
35.026000,-0.1172,0.9810,-0.0583,0.960
35.036000,-0.1172,0.9820,-0.0592,0.961
35.048000,-0.1114,0.9771,-0.0562,0.955
35.061000,-0.1183,0.9761,-0.0592,0.956
35.066000,-0.1202,0.9761,-0.0583,0.956
35.077000,-0.1232,0.9771,-0.0632,0.958
35.090000,-0.1261,0.9810,-0.0660,0.963
35.098000,-0.1183,0.9761,-0.0553,0.955
35.110000,-0.1192,0.9771,-0.0621,0.957
35.116000,-0.1212,0.9733,-0.0670,0.954
35.134000,-0.1281,0.9712,-0.0583,0.953
35.141000,-0.1212,0.9781,-0.0523,0.958
35.157000,-0.1221,0.9781,-0.0543,0.958
35.159000,-0.1202,0.9771,-0.0611,0.957
35.167000,-0.1192,0.9801,-0.0632,0.960
35.178000,-0.1241,0.9722,-0.0583,0.953
35.188000,-0.1251,0.9712,-0.0651,0.953
35.196000,-0.1270,0.9733,-0.0602,0.955
35.209000,-0.1232,0.9722,-0.0632,0.953
35.216000,-0.1241,0.9771,-0.0632,0.958
35.226000,-0.1221,0.9771,-0.0651,0.958
35.238000,-0.1261,0.9752,-0.0583,0.956
35.246000,-0.1183,0.9771,-0.0641,0.957
35.256000,-0.1261,0.9761,-0.0651,0.958
35.266000,-0.1319,0.9733,-0.0553,0.955
35.276000,-0.1241,0.9771,-0.0641,0.958
35.289000,-0.1241,0.9801,-0.0641,0.961
35.296000,-0.1251,0.9791,-0.0592,0.960
35.306000,-0.1281,0.9781,-0.0562,0.959
35.321000,-0.1241,0.9791,-0.0562,0.960
35.327000,-0.1192,0.9801,-0.0690,0.961
35.354000,-0.1232,0.9830,-0.0553,0.963
35.355000,-0.1232,0.9810,-0.0523,0.961
35.357000,-0.1202,0.9752,-0.0543,0.955
35.367000,-0.1192,0.9781,-0.0494,0.957
35.376000,-0.1251,0.9742,-0.0553,0.955
