time,gFx,gFy,gFz,TgF
32.758000,-0.1632,0.9624,-0.1081,0.957
32.761000,-0.1603,0.9586,-0.1061,0.953
32.772000,-0.1691,0.9654,-0.1179,0.963
32.782000,-0.1730,0.9644,-0.1198,0.963
32.792000,-0.1642,0.9624,-0.1149,0.958
32.802000,-0.1661,0.9605,-0.1051,0.956
32.811000,-0.1632,0.9576,-0.1217,0.954
32.822000,-0.1622,0.9576,-0.1179,0.954
32.841000,-0.1622,0.9556,-0.1051,0.950
32.842000,-0.1759,0.9586,-0.1100,0.957
32.859000,-0.1789,0.9615,-0.1208,0.962
32.861000,-0.1740,0.9605,-0.1140,0.959
32.871000,-0.1652,0.9527,-0.1042,0.948
32.884000,-0.1652,0.9615,-0.1159,0.958
32.891000,-0.1691,0.9556,-0.1198,0.954
32.901000,-0.1671,0.9537,-0.1208,0.952
32.911000,-0.1632,0.9566,-0.1081,0.952
32.921000,-0.1515,0.9586,-0.0973,0.950
32.939000,-0.1612,0.9595,-0.1119,0.955
32.947000,-0.1749,0.9595,-0.1130,0.958
32.951000,-0.1691,0.9547,-0.0973,0.950
32.961000,-0.1593,0.9635,-0.1070,0.957
32.971000,-0.1524,0.9576,-0.1081,0.950
32.981000,-0.1554,0.9537,-0.1159,0.948
32.991000,-0.1584,0.9537,-0.1188,0.949
33.004000,-0.1749,0.9605,-0.1179,0.960
33.013000,-0.1847,0.9556,-0.1130,0.957
33.022000,-0.1710,0.9556,-0.1042,0.952
33.033000,-0.1700,0.9586,-0.1061,0.955
33.053000,-0.1603,0.9605,-0.1179,0.956
33.054000,-0.1740,0.9615,-0.1140,0.960
33.070000,-0.1700,0.9595,-0.1119,0.957
33.073000,-0.1652,0.9556,-0.1032,0.951
33.082000,-0.1622,0.9556,-0.1081,0.951
33.091000,-0.1603,0.9595,-0.1149,0.955
33.101000,-0.1622,0.9635,-0.1130,0.959
33.113000,-0.1661,0.9537,-0.1081,0.950
33.121000,-0.1554,0.9605,-0.1110,0.954
33.134000,-0.1535,0.9635,-0.1100,0.956
33.143000,-0.1622,0.9615,-0.1179,0.958
33.153000,-0.1632,0.9624,-0.1081,0.957
33.169000,-0.1652,0.9615,-0.1051,0.957
33.172000,-0.1622,0.9517,-0.1119,0.947
33.182000,-0.1612,0.9576,-0.1032,0.952
33.193000,-0.1642,0.9576,-0.1042,0.952
33.201000,-0.1642,0.9576,-0.1061,0.953
33.212000,-0.1652,0.9615,-0.1110,0.957
33.221000,-0.1573,0.9566,-0.1110,0.951
33.231000,-0.1563,0.9586,-0.1042,0.951
33.258000,-0.1515,0.9586,-0.1130,0.951
33.259000,-0.1622,0.9605,-0.1119,0.956
33.261000,-0.1681,0.9556,-0.1130,0.953
33.271000,-0.1652,0.9556,-0.1061,0.951
33.282000,-0.1593,0.9586,-0.1140,0.953
33.292000,-0.1593,0.9595,-0.1188,0.955
33.301000,-0.1671,0.9556,-0.1091,0.952
33.312000,-0.1779,0.9576,-0.1168,0.957
33.321000,-0.1700,0.9586,-0.1130,0.956
33.332000,-0.1505,0.9586,-0.1091,0.951
33.347000,-0.1505,0.9576,-0.1091,0.950
33.356000,-0.1584,0.9576,-0.1140,0.952
33.365000,-0.1700,0.9595,-0.1159,0.957
33.372000,-0.1749,0.9576,-0.1305,0.959
33.381000,-0.1642,0.9576,-0.1022,0.952
33.392000,-0.1671,0.9586,-0.1130,0.955
33.401000,-0.1740,0.9615,-0.1228,0.961
33.412000,-0.1652,0.9576,-0.1149,0.954
33.424000,-0.1622,0.9635,-0.1188,0.960
33.431000,-0.1524,0.9576,-0.1100,0.950
33.455000,-0.1661,0.9635,-0.1217,0.961
33.457000,-0.1779,0.9537,-0.1247,0.955
33.462000,-0.1798,0.9556,-0.1149,0.956
33.473000,-0.1700,0.9556,-0.1159,0.954
33.482000,-0.1710,0.9624,-0.1188,0.961
33.491000,-0.1661,0.9615,-0.1208,0.959
33.501000,-0.1622,0.9615,-0.1188,0.958
33.512000,-0.1466,0.9586,-0.1032,0.949
33.525000,-0.1642,0.9615,-0.1198,0.958
33.531000,-0.1769,0.9507,-0.1140,0.950
33.542000,-0.1740,0.9556,-0.1130,0.954
33.551000,-0.1681,0.9576,-0.1140,0.955
33.561000,-0.1661,0.9605,-0.1266,0.959
33.577000,-0.1691,0.9595,-0.1179,0.957
33.581000,-0.1710,0.9537,-0.1237,0.953
33.592000,-0.1593,0.9624,-0.1179,0.958
33.601000,-0.1671,0.9595,-0.1228,0.957
33.611000,-0.1730,0.9556,-0.1228,0.955
33.624000,-0.1769,0.9566,-0.1247,0.957
33.631000,-0.1691,0.9586,-0.1237,0.957
33.641000,-0.1573,0.9635,-0.1179,0.958
33.661000,-0.1612,0.9576,-0.1159,0.953
33.665000,-0.1710,0.9586,-0.1140,0.956
33.676000,-0.1789,0.9556,-0.1228,0.957
33.681000,-0.1710,0.9566,-0.1228,0.956
33.691000,-0.1700,0.9547,-0.1266,0.954
33.705000,-0.1749,0.9615,-0.1266,0.962
33.711000,-0.1700,0.9566,-0.1140,0.954
33.723000,-0.1535,0.9605,-0.1188,0.955
33.731000,-0.1505,0.9595,-0.1091,0.952
33.754000,-0.1593,0.9527,-0.1130,0.948
33.756000,-0.1817,0.9547,-0.1228,0.957
33.763000,-0.1759,0.9566,-0.1228,0.957
33.772000,-0.1661,0.9547,-0.1228,0.953
33.782000,-0.1612,0.9586,-0.1188,0.955
33.791000,-0.1622,0.9615,-0.1277,0.959
33.802000,-0.1808,0.9586,-0.1217,0.960
33.812000,-0.1798,0.9635,-0.1277,0.965
33.824000,-0.1681,0.9527,-0.1256,0.952
33.835000,-0.1671,0.9547,-0.1237,0.953
33.841000,-0.1622,0.9566,-0.1217,0.953
33.858000,-0.1661,0.9595,-0.1345,0.959
33.866000,-0.1632,0.9537,-0.1266,0.951
33.879000,-0.1661,0.9537,-0.1354,0.954
33.886000,-0.1661,0.9527,-0.1305,0.952
33.892000,-0.1691,0.9586,-0.1266,0.958
33.909000,-0.1612,0.9576,-0.1364,0.956
33.913000,-0.1622,0.9566,-0.1305,0.955
33.924000,-0.1632,0.9576,-0.1345,0.956
33.939000,-0.1632,0.9654,-0.1305,0.963
33.949000,-0.1671,0.9537,-0.1403,0.955
33.952000,-0.1642,0.9547,-0.1433,0.955
33.961000,-0.1603,0.9556,-0.1266,0.953
33.971000,-0.1642,0.9556,-0.1247,0.953
33.982000,-0.1759,0.9566,-0.1188,0.956
33.993000,-0.1730,0.9576,-0.1256,0.957
34.001000,-0.1759,0.9595,-0.1256,0.960
34.012000,-0.1730,0.9624,-0.1324,0.963
34.021000,-0.1691,0.9624,-0.1315,0.962
34.032000,-0.1622,0.9566,-0.1237,0.954
34.042000,-0.1681,0.9537,-0.1373,0.954
34.054000,-0.1730,0.9566,-0.1384,0.959
34.066000,-0.1710,0.9547,-0.1384,0.956
34.077000,-0.1740,0.9566,-0.1266,0.957
34.081000,-0.1691,0.9595,-0.1345,0.960
34.091000,-0.1622,0.9527,-0.1247,0.950
34.101000,-0.1652,0.9556,-0.1237,0.953
34.116000,-0.1671,0.9556,-0.1237,0.954
34.122000,-0.1661,0.9537,-0.1256,0.952
34.133000,-0.1642,0.9458,-0.1256,0.944
34.142000,-0.1691,0.9527,-0.1228,0.951
34.153000,-0.1661,0.9517,-0.1247,0.950
34.170000,-0.1730,0.9576,-0.1394,0.960
34.172000,-0.1720,0.9586,-0.1354,0.960
34.188000,-0.1720,0.9566,-0.1373,0.958
34.192000,-0.1681,0.9556,-0.1256,0.954
34.202000,-0.1691,0.9566,-0.1384,0.958
34.213000,-0.1710,0.9556,-0.1247,0.955
34.221000,-0.1720,0.9517,-0.1335,0.953
34.235000,-0.1740,0.9566,-0.1247,0.957
34.254000,-0.1622,0.9517,-0.1277,0.950
34.262000,-0.1661,0.9595,-0.1266,0.958
34.265000,-0.1642,0.9537,-0.1364,0.953
34.273000,-0.1730,0.9527,-0.1364,0.954
34.282000,-0.1769,0.9547,-0.1315,0.957
34.293000,-0.1740,0.9556,-0.1335,0.957
34.302000,-0.1681,0.9566,-0.1228,0.955
34.315000,-0.1573,0.9644,-0.1305,0.961
34.322000,-0.1622,0.9576,-0.1266,0.955
34.333000,-0.1749,0.9624,-0.1422,0.965
34.357000,-0.1730,0.9498,-0.1345,0.951
34.358000,-0.1749,0.9547,-0.1345,0.957
34.362000,-0.1710,0.9547,-0.1373,0.956
34.371000,-0.1642,0.9498,-0.1354,0.949
34.382000,-0.1671,0.9537,-0.1256,0.952
34.393000,-0.1671,0.9595,-0.1198,0.957
34.403000,-0.1671,0.9498,-0.1179,0.947
34.413000,-0.1681,0.9576,-0.1217,0.956
34.422000,-0.1740,0.9547,-0.1217,0.954
34.431000,-0.1691,0.9566,-0.1277,0.956
34.447000,-0.1759,0.9527,-0.1384,0.955
34.456000,-0.1642,0.9507,-0.1247,0.949
34.466000,-0.1661,0.9605,-0.1354,0.960
34.476000,-0.1671,0.9586,-0.1335,0.958
34.482000,-0.1652,0.9556,-0.1228,0.953
34.492000,-0.1710,0.9556,-0.1277,0.955
34.502000,-0.1759,0.9556,-0.1373,0.958
34.512000,-0.1789,0.9566,-0.1345,0.959
34.524000,-0.1769,0.9566,-0.1315,0.958
34.531000,-0.1671,0.9527,-0.1217,0.951
34.564000,-0.1681,0.9507,-0.1277,0.950
34.566000,-0.1691,0.9576,-0.1315,0.957
34.567000,-0.1603,0.9547,-0.1277,0.952
34.574000,-0.1681,0.9537,-0.1354,0.954
34.581000,-0.1691,0.9576,-0.1335,0.958
34.592000,-0.1691,0.9605,-0.1305,0.960
34.602000,-0.1652,0.9586,-0.1335,0.958
34.611000,-0.1603,0.9517,-0.1373,0.951
34.624000,-0.1642,0.9576,-0.1364,0.957
34.631000,-0.1681,0.9527,-0.1384,0.953
34.644000,-0.1671,0.9498,-0.1217,0.948
34.662000,-0.1681,0.9566,-0.1237,0.955
34.670000,-0.1681,0.9566,-0.1256,0.955
34.673000,-0.1720,0.9624,-0.1247,0.962
34.682000,-0.1759,0.9566,-0.1266,0.957
34.692000,-0.1740,0.9576,-0.1305,0.958
34.703000,-0.1700,0.9507,-0.1364,0.952
34.711000,-0.1642,0.9576,-0.1354,0.957
34.721000,-0.1603,0.9556,-0.1335,0.954
34.732000,-0.1710,0.9556,-0.1247,0.955
34.741000,-0.1691,0.9488,-0.1266,0.948
34.759000,-0.1710,0.9537,-0.1256,0.953
34.762000,-0.1720,0.9566,-0.1305,0.957
34.780000,-0.1798,0.9576,-0.1324,0.960
34.782000,-0.1700,0.9556,-0.1305,0.956
34.791000,-0.1681,0.9537,-0.1256,0.953
34.806000,-0.1730,0.9547,-0.1277,0.955
34.812000,-0.1691,0.9566,-0.1277,0.956
34.822000,-0.1642,0.9547,-0.1237,0.952
34.836000,-0.1661,0.9595,-0.1286,0.958
34.841000,-0.1652,0.9566,-0.1277,0.955
34.858000,-0.1632,0.9615,-0.1217,0.958
34.862000,-0.1632,0.9537,-0.1208,0.951
34.877000,-0.1593,0.9615,-0.1286,0.958
34.886000,-0.1612,0.9615,-0.1354,0.960
34.895000,-0.1642,0.9576,-0.1394,0.957
34.903000,-0.1720,0.9576,-0.1403,0.959
34.911000,-0.1661,0.9566,-0.1286,0.955
34.921000,-0.1671,0.9498,-0.1286,0.949
34.935000,-0.1720,0.9586,-0.1286,0.959
34.941000,-0.1691,0.9576,-0.1373,0.958
34.954000,-0.1710,0.9566,-0.1247,0.956
34.962000,-0.1622,0.9586,-0.1335,0.957
34.977000,-0.1584,0.9595,-0.1247,0.956
34.985000,-0.1642,0.9537,-0.1345,0.953
34.992000,-0.1661,0.9595,-0.1315,0.958
35.001000,-0.1554,0.9556,-0.1277,0.952
35.012000,-0.1612,0.9556,-0.1324,0.954
35.021000,-0.1681,0.9586,-0.1277,0.958
35.032000,-0.1700,0.9556,-0.1119,0.953
35.042000,-0.1612,0.9479,-0.1286,0.946
35.054000,-0.1740,0.9537,-0.1208,0.953
35.075000,-0.1769,0.9595,-0.1256,0.960
35.077000,-0.1661,0.9576,-0.1256,0.956
35.084000,-0.1632,0.9644,-0.1315,0.962
35.092000,-0.1593,0.9556,-0.1305,0.953
35.104000,-0.1622,0.9566,-0.1286,0.954
35.115000,-0.1710,0.9547,-0.1364,0.956
35.122000,-0.1691,0.9566,-0.1256,0.956
35.134000,-0.1681,0.9595,-0.1277,0.958
35.142000,-0.1661,0.9605,-0.1384,0.961
35.167000,-0.1671,0.9605,-0.1247,0.959
35.169000,-0.1681,0.9507,-0.1324,0.951
35.176000,-0.1671,0.9507,-0.1384,0.951
35.181000,-0.1710,0.9615,-0.1335,0.962
35.192000,-0.1789,0.9517,-0.1422,0.956
35.202000,-0.1730,0.9547,-0.1384,0.957
35.212000,-0.1817,0.9586,-0.1364,0.962
35.223000,-0.1740,0.9547,-0.1373,0.957
35.231000,-0.1573,0.9527,-0.1277,0.949
35.254000,-0.1691,0.9566,-0.1345,0.957
35.257000,-0.1710,0.9576,-0.1228,0.957
35.271000,-0.1710,0.9605,-0.1345,0.961
35.272000,-0.1769,0.9517,-0.1413,0.955
35.284000,-0.1759,0.9537,-0.1403,0.957
35.296000,-0.1652,0.9488,-0.1373,0.949
35.302000,-0.1730,0.9595,-0.1256,0.959
35.312000,-0.1749,0.9507,-0.1354,0.953
35.321000,-0.1808,0.9507,-0.1354,0.954
35.334000,-0.1759,0.9507,-0.1237,0.951
35.350000,-0.1808,0.9576,-0.1354,0.961
35.352000,-0.1749,0.9547,-0.1384,0.957
35.373000,-0.1720,0.9576,-0.1373,0.959
35.375000,-0.1691,0.9605,-0.1364,0.961
35.382000,-0.1652,0.9566,-0.1324,0.956
35.392000,-0.1798,0.9576,-0.1345,0.961
35.402000,-0.1789,0.9576,-0.1247,0.959
35.413000,-0.1584,0.9547,-0.1247,0.951
35.422000,-0.1632,0.9556,-0.1394,0.955
35.431000,-0.1740,0.9488,-0.1501,0.953
35.447000,-0.1642,0.9507,-0.1384,0.951
35.453000,-0.1700,0.9517,-0.1433,0.954
35.465000,-0.1866,0.9556,-0.1403,0.961
35.475000,-0.1789,0.9430,-0.1422,0.948
35.482000,-0.1817,0.9458,-0.1228,0.948
35.495000,-0.1779,0.9663,-0.1042,0.964
35.501000,-0.1652,0.9791,-0.1110,0.974
35.512000,-0.1584,0.9673,-0.1119,0.961
35.525000,-0.1710,0.9507,-0.1384,0.952
35.532000,-0.1915,0.9537,-0.1433,0.961
35.542000,-0.1886,0.9527,-0.1345,0.958
35.551000,-0.1700,0.9547,-0.1168,0.953
35.572000,-0.1349,0.9684,-0.1100,0.957
35.574000,-0.1007,0.9673,-0.1119,0.949
35.582000,-0.0869,0.9547,-0.1462,0.940
35.591000,-0.1134,0.9615,-0.1774,0.957
35.602000,-0.1378,0.9624,-0.1950,0.966
35.612000,-0.1593,0.9595,-0.2127,0.972
35.622000,-0.1681,0.9547,-0.2107,0.970
35.634000,-0.1720,0.9605,-0.1834,0.970
35.642000,-0.1817,0.9576,-0.1510,0.964
35.652000,-0.1622,0.9654,-0.1149,0.961
35.669000,-0.1710,0.9635,-0.1130,0.961
35.672000,-0.1740,0.9644,-0.1140,0.963
35.681000,-0.1593,0.9761,-0.1315,0.973
35.691000,-0.1563,0.9752,-0.1550,0.975
35.704000,-0.1661,0.9771,-0.1774,0.983
35.711000,-0.1622,0.9673,-0.1764,0.973
35.724000,-0.1612,0.9654,-0.1980,0.975
35.732000,-0.1378,0.9673,-0.1970,0.972
35.741000,-0.1172,0.9663,-0.1892,0.965
35.758000,-0.1368,0.9663,-0.1960,0.970
35.767000,-0.1691,0.9635,-0.1931,0.974
35.774000,-0.1769,0.9693,-0.1745,0.978
35.782000,-0.1720,0.9733,-0.1501,0.976
35.792000,-0.1769,0.9781,-0.1315,0.979
35.809000,-0.1838,0.9733,-0.0944,0.971
35.812000,-0.1926,0.9820,-0.1168,0.985
35.822000,-0.1584,0.9957,-0.1012,0.987
35.835000,-0.1349,0.9830,-0.0905,0.969
35.842000,-0.1535,0.9938,-0.1179,0.987
35.859000,-0.1123,1.0123,-0.1130,0.995
35.863000,-0.0733,1.0201,-0.1022,0.995
35.875000,-0.0459,1.0211,-0.1149,0.994
35.885000,-0.0293,1.0269,-0.1277,1.000
35.892000,-0.0049,1.0523,-0.1228,1.022
35.907000,0.0137,1.0641,-0.1022,1.030
35.914000,0.0156,1.0690,-0.0876,1.033
35.924000,0.0342,1.0954,-0.0768,1.058
35.935000,0.0469,1.1149,-0.0748,1.077
35.942000,0.0352,1.1257,-0.0543,1.086
35.953000,0.0254,1.1413,-0.0152,1.101
35.961000,0.0156,1.1373,-0.0006,1.097
35.981000,-0.0273,1.1413,0.0004,1.104
35.984000,-0.0273,1.1413,0.0004,1.104
35.991000,-0.0655,1.1130,0.0092,1.080
36.002000,-0.1065,1.0651,-0.0054,1.038
36.017000,-0.1642,1.0318,-0.0182,1.018
36.024000,-0.1740,1.0231,-0.0289,1.012
36.033000,-0.1661,1.0182,-0.0397,1.006
36.042000,-0.1642,1.0084,-0.0211,0.995
36.054000,-0.1740,0.9820,-0.0338,0.972
36.063000,-0.1554,0.9272,-0.0465,0.916
36.072000,-0.0254,0.9302,0.0247,0.893
36.085000,0.0019,0.9253,0.0131,0.886
36.091000,-0.0215,0.9009,-0.0143,0.864
36.103000,-0.0469,0.8862,-0.0416,0.854
36.117000,-0.0538,0.9067,-0.0426,0.875
36.122000,-0.0450,0.9351,-0.0357,0.902
36.133000,0.0088,0.9400,-0.0240,0.901
36.141000,0.0587,0.9293,-0.0436,0.889
36.154000,0.0937,0.9048,-0.0660,0.867
36.173000,0.0810,0.8882,-0.0329,0.848
36.174000,0.0645,0.8813,-0.0084,0.840
36.182000,0.0664,0.8970,-0.0143,0.856
36.192000,0.0615,0.9272,-0.0094,0.886
36.204000,0.0655,0.9458,-0.0133,0.904
36.214000,0.0587,0.9507,-0.0250,0.910
36.222000,0.0410,0.9605,-0.0162,0.920
36.232000,0.0176,0.9761,-0.0035,0.936
36.245000,-0.0098,0.9663,-0.0103,0.928
36.255000,-0.0322,0.9693,-0.0269,0.934
36.275000,-0.0547,0.9654,-0.0465,0.934
36.277000,-0.0645,0.9684,-0.0572,0.939
36.282000,-0.0664,0.9840,-0.0680,0.955
36.293000,-0.0674,0.9987,-0.0690,0.970
36.302000,-0.0577,1.0162,-0.0632,0.986
36.315000,-0.0538,1.0250,-0.0514,0.993
36.322000,-0.0498,1.0269,-0.0504,0.994
36.332000,-0.1261,1.0133,-0.0768,0.995
36.349000,-0.1681,1.0241,-0.1266,1.020
36.352000,-0.1036,1.0700,-0.0494,1.045
36.367000,-0.0244,1.0895,-0.0280,1.053
36.371000,-0.0713,1.0553,-0.0651,1.026
36.381000,-0.1319,1.0152,-0.1042,1.001
36.396000,-0.1563,0.9859,-0.1228,0.980
36.402000,-0.1486,0.9722,-0.1091,0.963
36.412000,-0.1368,0.9733,-0.0700,0.958
36.422000,-0.1437,0.9624,-0.0865,0.950
36.432000,-0.1466,0.9644,-0.0856,0.953
36.450000,-0.1573,0.9840,-0.0865,0.974
36.464000,-0.2267,1.0485,-0.1628,1.064
36.474000,-0.2374,1.0220,-0.1755,1.044
36.475000,-0.2374,1.0220,-0.1755,1.044
36.481000,-0.2160,0.9820,-0.1599,0.998
36.492000,-0.1877,0.9771,-0.1716,0.988
36.502000,-0.1749,0.9830,-0.1823,0.992
36.512000,-0.2023,0.9810,-0.2146,1.004
36.524000,-0.2688,0.9820,-0.2458,1.032
36.531000,-0.3177,0.9644,-0.2820,1.043
36.542000,-0.3322,0.9107,-0.3182,1.013
36.552000,-0.4261,0.8422,-0.2938,0.990
36.563000,-0.4964,0.8510,-0.2761,1.029
36.583000,-0.4896,0.9224,-0.2693,1.081
36.584000,-0.3802,0.9272,-0.3055,1.043
36.592000,-0.3606,0.9566,-0.2410,1.043
36.609000,-0.1817,1.3572,-0.0788,1.342
36.612000,0.4348,1.8049,0.2847,1.821
36.625000,1.3055,1.7462,0.8584,2.268
36.633000,1.2351,1.1648,0.4899,1.687
36.642000,0.3840,0.7231,-0.0426,0.752
36.652000,-0.2404,0.7953,-0.0378,0.817
36.664000,-0.7799,1.0026,-0.1022,1.288
36.685000,-0.9821,1.1345,-0.3485,1.559
36.688000,-0.4368,1.1208,-0.3749,1.254
36.691000,0.1367,0.9703,-0.3162,0.987
36.704000,0.1523,0.8452,-0.4081,0.911
36.712000,-0.1945,0.7895,-0.3788,0.885
36.723000,-0.3489,0.8315,-0.3905,0.981
36.732000,-0.3147,1.0171,-0.2370,1.078
36.742000,-0.1495,1.1217,-0.0387,1.103
36.759000,-0.0420,1.0856,0.0814,1.052
36.767000,0.0518,0.9820,0.0893,0.943
36.779000,0.1611,0.9341,-0.0171,0.897
36.781000,0.1299,0.9566,-0.0240,0.917
36.794000,-0.0821,0.9957,-0.0299,0.967
36.805000,-0.1349,1.0026,-0.0827,0.987
36.812000,-0.1691,1.0113,-0.1872,1.018
36.823000,-0.1789,0.9859,-0.2712,1.017
36.832000,-0.1281,0.9556,-0.2605,0.974
36.842000,-0.1232,0.9684,-0.2830,0.992
36.852000,-0.1221,0.9712,-0.2342,0.981
36.862000,-0.0459,0.9537,-0.1256,0.930
36.872000,0.0107,0.9547,-0.0778,0.919
36.887000,-0.0264,0.9663,-0.0632,0.933
36.895000,-0.0958,0.9742,-0.0876,0.952
36.903000,-0.1368,0.9742,-0.1042,0.962
36.911000,-0.1642,0.9684,-0.1188,0.965
36.925000,-0.2101,0.9712,-0.1452,0.983
36.936000,-0.1935,0.9605,-0.1540,0.970
36.942000,-0.1866,0.9595,-0.1559,0.968
36.955000,-0.1036,0.9605,-0.1110,0.943
36.962000,-0.0762,0.9663,-0.0905,0.942
36.975000,-0.0557,0.9566,-0.0944,0.930
36.992000,-0.0792,0.9547,-0.1286,0.936
36.994000,-0.1495,0.9595,-0.1345,0.955
37.005000,-0.1857,0.9547,-0.1442,0.961
37.011000,-0.1935,0.9595,-0.1442,0.968
37.022000,-0.1720,0.9644,-0.1286,0.964
37.038000,-0.1251,0.9693,-0.1256,0.958
37.042000,-0.0723,0.9654,-0.1198,0.944
37.052000,-0.0117,0.9761,-0.1413,0.950
37.062000,-0.0196,0.9703,-0.1580,0.948
37.072000,-0.0489,0.9644,-0.1853,0.951
37.092000,-0.0645,0.9644,-0.1892,0.954
37.095000,-0.0752,0.9556,-0.1706,0.943
37.105000,-0.0655,0.9527,-0.1237,0.931
37.115000,-0.0450,0.9703,-0.0641,0.939
37.122000,-0.0205,0.9810,-0.0485,0.945
37.133000,-0.0117,0.9791,-0.0797,0.945
37.148000,-0.0176,0.9869,-0.0924,0.955
37.154000,-0.0382,1.0064,-0.1706,0.988
37.166000,-0.0850,1.0015,-0.2566,1.009
37.172000,-0.0782,1.0152,-0.2781,1.027
37.187000,0.0176,1.0602,-0.3055,1.068
37.196000,0.0010,1.1531,-0.3397,1.168
37.206000,-0.0030,1.1941,-0.3406,1.207
37.214000,-0.0664,1.2321,-0.2918,1.236
37.221000,-0.1358,1.2439,-0.2488,1.247
37.236000,-0.0890,1.3064,-0.1442,1.284
37.247000,-0.0166,1.5214,-0.1208,1.488
37.252000,0.1084,1.5752,-0.1794,1.546
37.265000,0.2217,1.5899,-0.1902,1.569
37.272000,0.1699,1.5850,-0.2214,1.564
37.287000,0.0977,1.5811,-0.1608,1.549
37.306000,0.0000,1.5165,-0.0837,1.479
37.309000,-0.0166,1.4746,-0.0641,1.437
37.315000,-0.0450,1.3984,-0.0231,1.362
37.321000,0.0137,1.2947,-0.0094,1.254
37.335000,0.0888,1.1520,-0.0378,1.111
37.346000,0.0859,1.0250,0.0023,0.983
37.352000,0.0791,0.8882,-0.0133,0.847
37.362000,0.0655,0.7504,-0.0523,0.711
37.371000,-0.0147,0.6605,-0.0719,0.630
37.389000,0.0117,0.7171,-0.0632,0.682
37.394000,0.0947,0.6986,-0.1550,0.678
37.406000,0.1494,0.6106,-0.0534,0.578
37.411000,0.1064,0.5804,-0.0397,0.542
37.422000,0.1015,0.6673,-0.1569,0.649
37.432000,0.1602,0.8022,-0.1726,0.788
37.443000,0.1739,0.8051,-0.0426,0.772
37.452000,0.1142,0.7699,0.0034,0.729
37.462000,0.0137,0.7426,0.0374,0.703
37.472000,-0.0361,0.7816,-0.0182,0.748
37.482000,-0.0772,0.8403,-0.0739,0.817
37.504000,-0.1261,0.8736,-0.1168,0.864
37.506000,-0.1368,0.8813,-0.1305,0.876
37.512000,-0.1378,0.9058,-0.1179,0.898
37.524000,-0.1486,0.9498,-0.1159,0.943
37.531000,-0.1730,0.9908,-0.1266,0.989
37.542000,-0.2131,1.0269,-0.1950,1.046
37.552000,-0.2297,1.0504,-0.2321,1.080
37.563000,-0.1954,1.0611,-0.2272,1.080
37.582000,-0.1368,1.0837,-0.2078,1.085
37.584000,-0.1144,1.0983,-0.2136,1.096
37.592000,-0.1515,1.1179,-0.2507,1.130
37.602000,-0.1632,1.1443,-0.2771,1.164
37.611000,-0.1691,1.1559,-0.3387,1.192
37.624000,-0.1505,1.1813,-0.3690,1.222
37.632000,-0.1123,1.1921,-0.4071,1.238
37.642000,-0.1309,1.1774,-0.5058,1.265
37.652000,-0.1192,1.1862,-0.5791,1.302
37.668000,-0.0752,1.1462,-0.6465,1.294
37.674000,-0.1388,1.0495,-0.7853,1.302
37.681000,-0.2453,0.9332,-0.9280,1.334
37.692000,-0.3978,0.8520,-1.0716,1.432
37.704000,-0.5727,0.8266,-1.0326,1.457
37.711000,-0.7496,0.8022,-1.1147,1.588
37.725000,-1.2245,0.7739,-1.2808,1.971
37.732000,-1.4346,0.7660,-1.2446,2.091
37.741000,-1.1248,0.6996,-1.0267,1.715
37.760000,-0.9772,0.6849,-0.9964,1.591
37.763000,-1.0701,0.7299,-0.9593,1.649
37.783000,-1.1688,0.8207,-0.9788,1.768
37.786000,-1.0379,0.8188,-0.9260,1.647
37.791000,-0.7593,0.7651,-1.0795,1.551
37.803000,0.2647,0.6263,-0.8146,1.032
37.811000,0.5149,0.7406,-0.5684,1.012
37.826000,-0.0391,1.5058,-0.3807,1.520
37.832000,-0.9772,2.0423,-0.1706,2.266
37.842000,0.0947,2.0131,0.6092,2.059
37.861000,1.5000,1.0162,0.6208,1.834
37.881000,-0.7838,0.3067,-0.1638,0.912
37.883000,-1.3438,0.4690,-0.0378,1.478
37.885000,-1.1053,1.0983,0.2134,1.593
37.891000,-0.3166,1.2381,0.1401,1.264
37.902000,-0.1095,0.9468,-0.0846,0.928
37.911000,0.0322,0.8647,-0.2566,0.867
37.921000,0.0791,0.9381,-0.2898,0.946
37.934000,-0.0088,0.9908,-0.1980,0.975
37.941000,-0.1632,1.0123,-0.2048,1.022
37.952000,-0.2238,1.0269,-0.1471,1.040
37.962000,-0.1437,1.0211,-0.1794,1.021
37.972000,-0.1221,1.0094,-0.2048,1.010
37.993000,-0.2043,0.9889,-0.1813,1.005
37.994000,-0.2033,0.9654,-0.1422,0.976
38.002000,-0.1563,0.9615,-0.1217,0.957
38.011000,-0.1476,0.9810,-0.1403,0.976
38.023000,-0.1330,0.9830,-0.0905,0.968
38.034000,-0.0792,1.0015,-0.0816,0.976
38.042000,-0.1202,0.9733,-0.1550,0.965
38.052000,-0.1281,0.9654,-0.2078,0.970
38.067000,-0.0547,0.9635,-0.1862,0.951
38.072000,-0.0606,0.9488,-0.1853,0.937
38.094000,-0.1290,0.9400,-0.1696,0.938
38.098000,-0.1290,0.9722,-0.1706,0.969
38.104000,-0.1007,0.9693,-0.1335,0.954
38.112000,-0.0733,0.9244,-0.1657,0.912
38.121000,-0.0929,0.9527,-0.1960,0.949
38.134000,-0.1427,0.9703,-0.2263,0.982
38.142000,-0.1388,0.9341,-0.2029,0.941
