time,gFx,gFy,gFz,TgF
23.096000,-0.0636,0.9761,-0.1354,0.955
23.106000,-0.0704,0.9693,-0.1315,0.949
23.117000,-0.0762,0.9733,-0.1403,0.955
23.129000,-0.0821,0.9791,-0.1384,0.961
23.143000,-0.0626,0.9742,-0.1315,0.953
23.153000,-0.0752,0.9752,-0.1403,0.957
23.164000,-0.0684,0.9742,-0.1335,0.954
23.167000,-0.0782,0.9742,-0.1364,0.956
23.177000,-0.0694,0.9712,-0.1315,0.951
23.187000,-0.0713,0.9722,-0.1305,0.952
23.201000,-0.0792,0.9733,-0.1315,0.954
23.208000,-0.0567,0.9752,-0.1305,0.953
23.219000,-0.0528,0.9712,-0.1403,0.950
23.226000,-0.0538,0.9722,-0.1373,0.951
23.237000,-0.0528,0.9693,-0.1364,0.947
23.250000,-0.0626,0.9733,-0.1335,0.952
23.259000,-0.0655,0.9742,-0.1442,0.955
23.280000,-0.0684,0.9693,-0.1324,0.949
23.282000,-0.0626,0.9733,-0.1305,0.952
23.288000,-0.0615,0.9673,-0.1354,0.946
23.297000,-0.0508,0.9742,-0.1247,0.950
23.309000,-0.0557,0.9684,-0.1277,0.945
23.320000,-0.0567,0.9663,-0.1354,0.945
23.327000,-0.0713,0.9752,-0.1394,0.956
23.339000,-0.0752,0.9722,-0.1413,0.954
23.357000,-0.0674,0.9684,-0.1433,0.950
23.359000,-0.0645,0.9722,-0.1354,0.952
23.367000,-0.0674,0.9635,-0.1413,0.944
23.383000,-0.0674,0.9693,-0.1277,0.948
23.391000,-0.0596,0.9742,-0.1315,0.952
23.398000,-0.0704,0.9693,-0.1345,0.949
23.407000,-0.0821,0.9712,-0.1422,0.954
23.417000,-0.0655,0.9733,-0.1354,0.953
23.437000,-0.0615,0.9722,-0.1335,0.951
23.439000,-0.0489,0.9722,-0.1277,0.948
23.461000,-0.0567,0.9722,-0.1286,0.950
23.464000,-0.0606,0.9703,-0.1373,0.950
23.467000,-0.0674,0.9742,-0.1482,0.956
23.479000,-0.0664,0.9733,-0.1413,0.954
23.487000,-0.0587,0.9663,-0.1462,0.947
23.499000,-0.0587,0.9684,-0.1471,0.949
23.507000,-0.0615,0.9693,-0.1403,0.949
23.519000,-0.0606,0.9733,-0.1277,0.951
23.537000,-0.0674,0.9703,-0.1335,0.950
23.547000,-0.0664,0.9752,-0.1394,0.955
23.548000,-0.0567,0.9703,-0.1364,0.949
23.559000,-0.0684,0.9722,-0.1403,0.953
23.567000,-0.0626,0.9673,-0.1403,0.947
23.577000,-0.0615,0.9752,-0.1384,0.955
23.588000,-0.0645,0.9722,-0.1373,0.952
23.598000,-0.0723,0.9712,-0.1452,0.953
23.610000,-0.0743,0.9733,-0.1354,0.954
23.617000,-0.0704,0.9712,-0.1403,0.952
23.627000,-0.0664,0.9693,-0.1452,0.951
23.637000,-0.0733,0.9742,-0.1384,0.955
23.648000,-0.0636,0.9712,-0.1501,0.953
23.665000,-0.0615,0.9722,-0.1335,0.951
23.667000,-0.0606,0.9733,-0.1403,0.953
23.677000,-0.0615,0.9742,-0.1286,0.952
23.687000,-0.0684,0.9733,-0.1364,0.953
23.699000,-0.0615,0.9733,-0.1403,0.953
23.713000,-0.0596,0.9722,-0.1422,0.952
23.717000,-0.0587,0.9742,-0.1384,0.953
23.727000,-0.0615,0.9733,-0.1413,0.953
23.737000,-0.0606,0.9791,-0.1394,0.958
23.748000,-0.0567,0.9752,-0.1531,0.956
23.768000,-0.0615,0.9742,-0.1433,0.954
23.774000,-0.0664,0.9771,-0.1422,0.958
23.779000,-0.0615,0.9733,-0.1433,0.954
23.790000,-0.0606,0.9703,-0.1433,0.950
23.797000,-0.0713,0.9673,-0.1394,0.949
23.809000,-0.0664,0.9801,-0.1335,0.959
23.817000,-0.0723,0.9712,-0.1403,0.953
23.829000,-0.0694,0.9712,-0.1373,0.952
23.840000,-0.0674,0.9752,-0.1510,0.958
23.847000,-0.0606,0.9771,-0.1373,0.956
23.863000,-0.0538,0.9722,-0.1471,0.952
23.873000,-0.0645,0.9712,-0.1324,0.950
23.877000,-0.0743,0.9703,-0.1452,0.953
23.887000,-0.0792,0.9703,-0.1442,0.953
23.896000,-0.0762,0.9684,-0.1422,0.951
23.910000,-0.0645,0.9712,-0.1403,0.951
23.917000,-0.0557,0.9703,-0.1384,0.949
23.927000,-0.0615,0.9712,-0.1520,0.953
23.943000,-0.0664,0.9703,-0.1510,0.953
23.947000,-0.0645,0.9693,-0.1384,0.949
23.961000,-0.0772,0.9712,-0.1501,0.955
23.967000,-0.0733,0.9712,-0.1569,0.956
23.976000,-0.0811,0.9781,-0.1520,0.963
23.990000,-0.0626,0.9693,-0.1462,0.950
23.997000,-0.0664,0.9752,-0.1422,0.956
24.010000,-0.0596,0.9693,-0.1384,0.949
24.018000,-0.0528,0.9693,-0.1345,0.947
24.027000,-0.0684,0.9712,-0.1422,0.952
24.043000,-0.0645,0.9663,-0.1491,0.948
24.051000,-0.0636,0.9722,-0.1520,0.954
24.061000,-0.0684,0.9693,-0.1520,0.952
24.074000,-0.0645,0.9791,-0.1510,0.961
24.077000,-0.0615,0.9791,-0.1364,0.958
24.087000,-0.0713,0.9771,-0.1433,0.959
24.097000,-0.0869,0.9693,-0.1482,0.954
24.109000,-0.0821,0.9684,-0.1422,0.952
24.121000,-0.0841,0.9663,-0.1394,0.950
24.129000,-0.0772,0.9663,-0.1482,0.950
24.137000,-0.0664,0.9733,-0.1510,0.956
24.157000,-0.0508,0.9742,-0.1335,0.951
24.167000,-0.0528,0.9733,-0.1422,0.952
24.167000,-0.0587,0.9703,-0.1462,0.951
24.176000,-0.0645,0.9752,-0.1491,0.957
24.187000,-0.0772,0.9752,-0.1531,0.959
24.197000,-0.0772,0.9663,-0.1345,0.948
24.207000,-0.0821,0.9663,-0.1442,0.950
24.217000,-0.0772,0.9742,-0.1422,0.957
24.228000,-0.0615,0.9703,-0.1354,0.949
24.238000,-0.0655,0.9703,-0.1384,0.950
24.247000,-0.0743,0.9771,-0.1471,0.960
24.256000,-0.0801,0.9781,-0.1482,0.962
24.267000,-0.0752,0.9752,-0.1510,0.959
24.276000,-0.0762,0.9673,-0.1413,0.950
24.286000,-0.0899,0.9654,-0.1471,0.951
24.298000,-0.0860,0.9693,-0.1384,0.953
24.307000,-0.0929,0.9693,-0.1422,0.954
24.317000,-0.0772,0.9703,-0.1345,0.952
24.327000,-0.0694,0.9781,-0.1324,0.958
24.337000,-0.0713,0.9801,-0.1422,0.961
24.356000,-0.0713,0.9752,-0.1403,0.956
24.357000,-0.0674,0.9712,-0.1462,0.953
24.368000,-0.0733,0.9693,-0.1462,0.952
24.378000,-0.0801,0.9742,-0.1559,0.959
24.387000,-0.0782,0.9663,-0.1462,0.950
24.398000,-0.0694,0.9693,-0.1384,0.950
24.407000,-0.0626,0.9684,-0.1315,0.947
24.417000,-0.0587,0.9712,-0.1413,0.951
24.434000,-0.0655,0.9830,-0.1452,0.964
24.437000,-0.0577,0.9733,-0.1433,0.953
24.453000,-0.0547,0.9733,-0.1501,0.954
24.462000,-0.0587,0.9693,-0.1569,0.952
24.468000,-0.0538,0.9722,-0.1442,0.952
24.478000,-0.0626,0.9722,-0.1413,0.952
24.487000,-0.0684,0.9703,-0.1482,0.952
24.497000,-0.0645,0.9703,-0.1462,0.952
24.507000,-0.0645,0.9742,-0.1422,0.955
24.517000,-0.0606,0.9771,-0.1345,0.956
24.528000,-0.0577,0.9742,-0.1384,0.953
24.537000,-0.0655,0.9722,-0.1373,0.952
24.550000,-0.0792,0.9761,-0.1471,0.960
24.557000,-0.0762,0.9742,-0.1442,0.957
24.571000,-0.0850,0.9693,-0.1510,0.954
24.580000,-0.0733,0.9733,-0.1403,0.955
24.587000,-0.0704,0.9693,-0.1373,0.950
24.597000,-0.0713,0.9684,-0.1442,0.950
24.608000,-0.0664,0.9733,-0.1452,0.955
24.618000,-0.0694,0.9733,-0.1373,0.954
24.630000,-0.0694,0.9703,-0.1452,0.952
24.637000,-0.0772,0.9654,-0.1442,0.948
24.650000,-0.0772,0.9673,-0.1501,0.951
24.661000,-0.0674,0.9673,-0.1559,0.951
24.667000,-0.0547,0.9644,-0.1422,0.944
24.677000,-0.0577,0.9703,-0.1422,0.950
24.689000,-0.0752,0.9752,-0.1384,0.957
24.697000,-0.0890,0.9781,-0.1491,0.963
24.709000,-0.0880,0.9722,-0.1540,0.958
24.717000,-0.0841,0.9722,-0.1520,0.957
24.727000,-0.0899,0.9654,-0.1491,0.951
24.737000,-0.0850,0.9712,-0.1433,0.955
24.747000,-0.0782,0.9733,-0.1403,0.955
24.767000,-0.0890,0.9733,-0.1531,0.959
24.769000,-0.0704,0.9722,-0.1384,0.953
24.777000,-0.0704,0.9703,-0.1354,0.951
24.787000,-0.0811,0.9722,-0.1531,0.957
24.799000,-0.0831,0.9733,-0.1471,0.957
24.810000,-0.0821,0.9693,-0.1471,0.953
24.817000,-0.0850,0.9693,-0.1501,0.954
24.827000,-0.0772,0.9684,-0.1394,0.950
24.839000,-0.0684,0.9684,-0.1354,0.948
24.848000,-0.0636,0.9742,-0.1442,0.955
24.858000,-0.0752,0.9733,-0.1422,0.955
24.866000,-0.0762,0.9722,-0.1442,0.955
24.877000,-0.0841,0.9684,-0.1442,0.952
24.887000,-0.0821,0.9684,-0.1452,0.952
24.896000,-0.0694,0.9722,-0.1354,0.952
24.907000,-0.0615,0.9752,-0.1354,0.954
24.917000,-0.0743,0.9693,-0.1324,0.950
24.927000,-0.0841,0.9654,-0.1403,0.949
24.945000,-0.0831,0.9663,-0.1433,0.950
24.952000,-0.0801,0.9654,-0.1482,0.949
24.957000,-0.0792,0.9654,-0.1520,0.950
24.968000,-0.0655,0.9663,-0.1335,0.946
24.977000,-0.0615,0.9722,-0.1373,0.952
24.987000,-0.0704,0.9673,-0.1354,0.948
24.997000,-0.0723,0.9663,-0.1413,0.948
25.010000,-0.0723,0.9722,-0.1433,0.954
25.018000,-0.0782,0.9693,-0.1373,0.951
25.028000,-0.0880,0.9693,-0.1471,0.954
25.045000,-0.0869,0.9712,-0.1433,0.955
25.057000,-0.0762,0.9684,-0.1373,0.950
25.058000,-0.0733,0.9693,-0.1452,0.952
25.068000,-0.0841,0.9722,-0.1482,0.957
25.079000,-0.0792,0.9703,-0.1422,0.953
25.087000,-0.0772,0.9693,-0.1442,0.952
25.097000,-0.0743,0.9742,-0.1491,0.957
25.107000,-0.0596,0.9742,-0.1394,0.954
25.118000,-0.0567,0.9791,-0.1324,0.957
25.129000,-0.0615,0.9781,-0.1413,0.958
25.137000,-0.0606,0.9752,-0.1345,0.954
25.147000,-0.0626,0.9684,-0.1373,0.948
25.157000,-0.0704,0.9742,-0.1394,0.955
25.175000,-0.0841,0.9712,-0.1510,0.956
25.177000,-0.0841,0.9663,-0.1384,0.949
25.187000,-0.0850,0.9703,-0.1433,0.954
25.197000,-0.0831,0.9684,-0.1354,0.951
25.206000,-0.0880,0.9693,-0.1345,0.952
25.221000,-0.0743,0.9693,-0.1277,0.949
25.227000,-0.0841,0.9703,-0.1433,0.954
25.238000,-0.0918,0.9693,-0.1403,0.954
25.260000,-0.0890,0.9703,-0.1433,0.955
25.267000,-0.0869,0.9673,-0.1315,0.950
25.267000,-0.0811,0.9693,-0.1315,0.951
25.278000,-0.0850,0.9712,-0.1394,0.954
25.286000,-0.0880,0.9733,-0.1462,0.958
25.299000,-0.0811,0.9644,-0.1442,0.948
25.306000,-0.0831,0.9742,-0.1442,0.958
25.318000,-0.0811,0.9635,-0.1452,0.947
25.326000,-0.0831,0.9712,-0.1422,0.955
25.339000,-0.0782,0.9771,-0.1364,0.959
25.357000,-0.0674,0.9703,-0.1364,0.950
25.358000,-0.0752,0.9703,-0.1452,0.953
25.380000,-0.0821,0.9712,-0.1510,0.956
25.382000,-0.0880,0.9663,-0.1422,0.951
25.387000,-0.0792,0.9635,-0.1373,0.946
25.397000,-0.0801,0.9712,-0.1324,0.953
25.407000,-0.0733,0.9693,-0.1482,0.952
25.417000,-0.0811,0.9663,-0.1433,0.950
25.431000,-0.0801,0.9693,-0.1354,0.951
25.447000,-0.0890,0.9733,-0.1354,0.956
25.455000,-0.0772,0.9722,-0.1384,0.954
25.458000,-0.0792,0.9663,-0.1315,0.947
25.478000,-0.0782,0.9693,-0.1482,0.953
25.479000,-0.0831,0.9722,-0.1462,0.956
25.487000,-0.0850,0.9742,-0.1442,0.958
25.497000,-0.0899,0.9722,-0.1413,0.957
25.507000,-0.0899,0.9712,-0.1442,0.956
25.517000,-0.0890,0.9712,-0.1462,0.956
25.530000,-0.0890,0.9693,-0.1471,0.954
25.537000,-0.0811,0.9693,-0.1462,0.953
25.548000,-0.0792,0.9722,-0.1442,0.955
25.557000,-0.0821,0.9712,-0.1433,0.955
25.570000,-0.0801,0.9684,-0.1403,0.951
25.592000,-0.0831,0.9703,-0.1413,0.954
25.594000,-0.0831,0.9684,-0.1413,0.952
25.596000,-0.0801,0.9703,-0.1354,0.952
25.607000,-0.0752,0.9703,-0.1394,0.952
25.617000,-0.0792,0.9654,-0.1433,0.948
25.628000,-0.0967,0.9712,-0.1482,0.958
25.639000,-0.0831,0.9673,-0.1433,0.951
25.650000,-0.0821,0.9693,-0.1422,0.953
25.671000,-0.0850,0.9752,-0.1482,0.960
25.673000,-0.0899,0.9712,-0.1510,0.957
25.679000,-0.0821,0.9693,-0.1433,0.953
25.687000,-0.0909,0.9703,-0.1589,0.958
25.696000,-0.0909,0.9684,-0.1531,0.955
25.707000,-0.0958,0.9654,-0.1540,0.953
25.717000,-0.0938,0.9712,-0.1422,0.956
25.727000,-0.0899,0.9712,-0.1520,0.957
25.737000,-0.0841,0.9712,-0.1501,0.956
25.749000,-0.0674,0.9733,-0.1384,0.954
25.766000,-0.0694,0.9703,-0.1462,0.952
25.776000,-0.0704,0.9733,-0.1501,0.956
25.777000,-0.0762,0.9684,-0.1540,0.953
25.787000,-0.0772,0.9684,-0.1510,0.952
25.798000,-0.0713,0.9663,-0.1510,0.949
25.810000,-0.0704,0.9733,-0.1520,0.956
25.821000,-0.0733,0.9605,-0.1482,0.944
25.830000,-0.0762,0.9712,-0.1433,0.954
25.841000,-0.0899,0.9693,-0.1510,0.955
25.847000,-0.0967,0.9703,-0.1462,0.957
25.877000,-0.1007,0.9673,-0.1589,0.957
25.878000,-0.0967,0.9791,-0.1559,0.967
25.883000,-0.1007,0.9703,-0.1589,0.960
25.894000,-0.1076,0.9663,-0.1550,0.956
25.899000,-0.1055,0.9624,-0.1462,0.951
25.907000,-0.1027,0.9624,-0.1491,0.951
25.917000,-0.0987,0.9615,-0.1413,0.948
25.930000,-0.0929,0.9722,-0.1482,0.958
25.948000,-0.0967,0.9752,-0.1510,0.962
25.955000,-0.0978,0.9771,-0.1520,0.964
25.960000,-0.1065,0.9684,-0.1433,0.956
25.966000,-0.1016,0.9693,-0.1462,0.957
25.977000,-0.1085,0.9654,-0.1433,0.954
25.988000,-0.1085,0.9635,-0.1413,0.951
25.996000,-0.1027,0.9615,-0.1394,0.948
26.006000,-0.0909,0.9654,-0.1373,0.949
26.018000,-0.0860,0.9654,-0.1345,0.948
26.027000,-0.0733,0.9761,-0.1384,0.957
26.038000,-0.0733,0.9752,-0.1335,0.956
26.047000,-0.0869,0.9733,-0.1540,0.959
26.059000,-0.0958,0.9644,-0.1482,0.951
26.078000,-0.0909,0.9684,-0.1373,0.952
26.080000,-0.0743,0.9712,-0.1422,0.953
26.088000,-0.0636,0.9644,-0.1277,0.943
26.096000,-0.0615,0.9733,-0.1354,0.952
26.106000,-0.0723,0.9733,-0.1501,0.956
26.120000,-0.0723,0.9693,-0.1452,0.952
26.127000,-0.0752,0.9654,-0.1394,0.947
26.138000,-0.0792,0.9673,-0.1422,0.950
26.146000,-0.0713,0.9693,-0.1354,0.950
26.157000,-0.0733,0.9703,-0.1413,0.952
26.181000,-0.0850,0.9673,-0.1491,0.952
26.191000,-0.0880,0.9644,-0.1452,0.949
26.192000,-0.0841,0.9673,-0.1354,0.950
26.197000,-0.0890,0.9644,-0.1531,0.951
26.206000,-0.0909,0.9673,-0.1501,0.953
26.217000,-0.0890,0.9733,-0.1452,0.958
26.229000,-0.0860,0.9693,-0.1501,0.954
26.237000,-0.0811,0.9703,-0.1442,0.954
26.247000,-0.0899,0.9703,-0.1491,0.956
26.262000,-0.0811,0.9624,-0.1471,0.947
26.267000,-0.0880,0.9684,-0.1540,0.955
26.276000,-0.1027,0.9712,-0.1618,0.961
26.287000,-0.0869,0.9693,-0.1531,0.955
26.298000,-0.0938,0.9673,-0.1531,0.954
26.307000,-0.0899,0.9722,-0.1531,0.959
26.317000,-0.0899,0.9693,-0.1559,0.956
26.327000,-0.0880,0.9703,-0.1471,0.955
26.337000,-0.1076,0.9684,-0.1550,0.958
26.354000,-0.1134,0.9684,-0.1471,0.958
26.357000,-0.1172,0.9635,-0.1531,0.955
26.375000,-0.1123,0.9595,-0.1471,0.949
26.377000,-0.1183,0.9654,-0.1520,0.957
26.386000,-0.1104,0.9712,-0.1520,0.961
26.400000,-0.1144,0.9733,-0.1471,0.963
26.407000,-0.1134,0.9722,-0.1471,0.962
26.417000,-0.1007,0.9693,-0.1442,0.956
26.427000,-0.1046,0.9644,-0.1520,0.953
26.437000,-0.0890,0.9673,-0.1462,0.952
26.456000,-0.1016,0.9624,-0.1540,0.951
26.464000,-0.1134,0.9644,-0.1559,0.956
26.468000,-0.0958,0.9624,-0.1394,0.948
26.480000,-0.0890,0.9615,-0.1305,0.944
26.487000,-0.0929,0.9654,-0.1364,0.950
26.497000,-0.0782,0.9703,-0.1286,0.951
26.507000,-0.0733,0.9703,-0.1482,0.953
26.516000,-0.0831,0.9742,-0.1687,0.962
26.530000,-0.0782,0.9693,-0.1628,0.955
26.537000,-0.0850,0.9673,-0.1657,0.955
26.548000,-0.0918,0.9644,-0.1540,0.951
26.557000,-0.0860,0.9684,-0.1491,0.953
26.567000,-0.0743,0.9722,-0.1413,0.954
26.590000,-0.0694,0.9693,-0.1286,0.948
26.593000,-0.0997,0.9684,-0.1413,0.954
26.597000,-0.1085,0.9684,-0.1491,0.957
26.606000,-0.1065,0.9635,-0.1462,0.952
26.616000,-0.0958,0.9635,-0.1462,0.950
26.627000,-0.0801,0.9752,-0.1433,0.958
26.637000,-0.0743,0.9733,-0.1531,0.957
26.647000,-0.0723,0.9663,-0.1520,0.950
26.657000,-0.0723,0.9684,-0.1442,0.950
26.674000,-0.0831,0.9673,-0.1580,0.953
26.678000,-0.0987,0.9703,-0.1510,0.958
26.687000,-0.1085,0.9644,-0.1580,0.955
26.697000,-0.1104,0.9605,-0.1580,0.952
26.709000,-0.0997,0.9635,-0.1442,0.950
26.717000,-0.0967,0.9722,-0.1394,0.957
26.727000,-0.0948,0.9712,-0.1442,0.957
26.736000,-0.0909,0.9644,-0.1608,0.952
26.747000,-0.1046,0.9722,-0.1550,0.961
26.770000,-0.1055,0.9752,-0.1608,0.965
26.774000,-0.1027,0.9673,-0.1580,0.957
26.790000,-0.1027,0.9684,-0.1667,0.959
26.792000,-0.0869,0.9684,-0.1618,0.956
26.797000,-0.0860,0.9654,-0.1510,0.951
26.808000,-0.0772,0.9615,-0.1618,0.948
26.818000,-0.0860,0.9673,-0.1608,0.954
26.827000,-0.0948,0.9684,-0.1559,0.956
26.846000,-0.1134,0.9663,-0.1638,0.959
26.848000,-0.1123,0.9693,-0.1531,0.960
26.861000,-0.0967,0.9684,-0.1510,0.956
26.867000,-0.0782,0.9742,-0.1364,0.956
26.880000,-0.0821,0.9703,-0.1413,0.953
26.898000,-0.0821,0.9712,-0.1471,0.955
26.900000,-0.0733,0.9722,-0.1491,0.955
26.911000,-0.0821,0.9684,-0.1540,0.954
26.917000,-0.1144,0.9693,-0.1736,0.964
26.927000,-0.1153,0.9722,-0.1550,0.963
26.940000,-0.1123,0.9693,-0.1531,0.960
26.947000,-0.0967,0.9722,-0.1452,0.958
26.963000,-0.0890,0.9722,-0.1345,0.955
26.973000,-0.0880,0.9712,-0.1403,0.955
26.977000,-0.0890,0.9733,-0.1394,0.957
26.988000,-0.0880,0.9693,-0.1413,0.953
26.996000,-0.0860,0.9733,-0.1442,0.957
27.010000,-0.1085,0.9703,-0.1618,0.961
27.017000,-0.0987,0.9712,-0.1510,0.959
27.026000,-0.0850,0.9654,-0.1413,0.949
27.038000,-0.0811,0.9733,-0.1364,0.955
27.047000,-0.0743,0.9733,-0.1286,0.953
27.059000,-0.0694,0.9752,-0.1217,0.953
27.068000,-0.0801,0.9712,-0.1510,0.956
27.079000,-0.0890,0.9742,-0.1471,0.959
27.088000,-0.1055,0.9752,-0.1580,0.965
27.096000,-0.1144,0.9673,-0.1462,0.957
27.106000,-0.1114,0.9752,-0.1384,0.963
27.121000,-0.0880,0.9761,-0.1324,0.959
27.127000,-0.0772,0.9712,-0.1228,0.951
27.137000,-0.0801,0.9684,-0.1208,0.948
27.154000,-0.1046,0.9791,-0.1373,0.965
27.157000,-0.0918,0.9742,-0.1335,0.958
27.177000,-0.0782,0.9928,-0.1228,0.972
27.189000,-0.1007,0.9908,-0.1403,0.976
27.189000,-0.1192,0.9781,-0.1256,0.965
27.197000,-0.0929,0.9830,-0.1051,0.962
27.207000,-0.0890,0.9693,-0.1051,0.948
27.218000,-0.0929,0.9781,-0.1002,0.957
27.227000,-0.0899,0.9947,-0.0924,0.972
27.238000,-0.0752,0.9898,-0.0944,0.965
27.247000,-0.0841,0.9722,-0.0719,0.947
27.259000,-0.0978,0.9947,-0.0865,0.973
27.274000,-0.0752,0.9966,-0.0846,0.971
27.277000,-0.0489,0.9869,-0.1149,0.961
27.291000,-0.0645,0.9703,-0.1442,0.951
27.298000,-0.0850,0.9703,-0.1559,0.956
27.307000,-0.0801,0.9693,-0.1442,0.953
27.319000,-0.0723,0.9684,-0.1266,0.948
27.327000,-0.0577,0.9733,-0.1286,0.951
27.343000,-0.0636,0.9635,-0.1247,0.941
27.349000,-0.0498,0.9703,-0.0886,0.942
27.357000,-0.0333,0.9889,-0.0768,0.957
27.373000,-0.0322,0.9898,-0.0778,0.958
27.382000,-0.0684,0.9938,-0.0827,0.967
27.393000,-0.0909,0.9889,-0.0905,0.966
27.402000,-0.1065,0.9859,-0.1070,0.968
27.407000,-0.0958,0.9791,-0.0865,0.957
27.418000,-0.0948,0.9684,-0.0739,0.945
27.431000,-0.1007,0.9663,-0.0788,0.945
27.439000,-0.1036,0.9722,-0.0700,0.950
27.449000,-0.0938,0.9693,-0.0651,0.945
27.456000,-0.0909,0.9693,-0.0690,0.945
27.480000,-0.0723,0.9752,-0.0680,0.948
27.487000,-0.0567,0.9840,-0.0739,0.955
27.497000,-0.0538,0.9869,-0.0886,0.959
27.498000,-0.0538,0.9869,-0.0886,0.959
27.509000,-0.0450,0.9840,-0.0788,0.954
27.519000,-0.0489,0.9791,-0.0895,0.950
27.533000,-0.0557,0.9801,-0.0924,0.952
27.538000,-0.0577,0.9820,-0.0837,0.954
27.553000,-0.0508,0.9987,-0.0816,0.969
27.556000,-0.0469,1.0006,-0.0886,0.971
27.566000,-0.0606,1.0006,-0.0739,0.971
27.586000,-0.0733,0.9987,-0.0739,0.971
27.587000,-0.0743,0.9917,-0.0690,0.964
27.607000,-0.0664,0.9928,-0.0632,0.964
27.609000,-0.0557,0.9889,-0.0494,0.957
27.617000,-0.0743,0.9849,-0.0680,0.957
27.630000,-0.0382,0.9791,-0.0592,0.946
27.637000,-0.0450,0.9869,-0.0494,0.954
27.647000,-0.0841,0.9849,-0.0758,0.960
27.661000,-0.0811,0.9733,-0.0827,0.948
27.666000,-0.0869,0.9663,-0.0905,0.943
27.684000,-0.0899,0.9693,-0.0856,0.946
27.694000,-0.0831,0.9635,-0.0876,0.940
27.697000,-0.0860,0.9684,-0.1022,0.947
27.708000,-0.0342,0.9605,-0.0690,0.928
27.717000,0.0528,0.9644,-0.0856,0.928
27.727000,0.0371,0.9586,-0.0895,0.923
27.737000,0.0019,0.9644,-0.0895,0.931
27.749000,0.0156,0.9693,-0.1081,0.937
27.763000,0.0147,0.9703,-0.1032,0.937
27.768000,0.0264,0.9693,-0.0963,0.935
27.781000,0.0401,0.9703,-0.0983,0.936
27.786000,0.0352,0.9644,-0.1002,0.930
27.797000,0.0381,0.9663,-0.1012,0.932
27.807000,0.0498,0.9684,-0.1315,0.938
27.817000,0.0557,0.9722,-0.1413,0.943
27.827000,0.0655,0.9801,-0.1520,0.953
27.837000,0.0577,0.9781,-0.1471,0.950
27.849000,0.0401,0.9703,-0.1345,0.941
27.865000,0.0215,0.9605,-0.1266,0.930
27.868000,0.0489,0.9595,-0.1491,0.932
27.883000,0.0587,0.9635,-0.1569,0.937
27.895000,0.0459,0.9615,-0.1510,0.934
27.897000,0.0342,0.9576,-0.1364,0.928
27.908000,0.0361,0.9684,-0.1403,0.940
27.917000,0.0371,0.9733,-0.1345,0.944
27.927000,0.0254,0.9722,-0.1384,0.944
27.942000,0.0273,0.9791,-0.1373,0.950
27.947000,0.0391,0.9810,-0.1364,0.951
27.959000,0.0449,0.9859,-0.1413,0.957
27.968000,0.0664,1.0074,-0.1589,0.981
27.977000,0.0732,1.0162,-0.1618,0.990
27.995000,0.0771,1.0192,-0.1531,0.991
27.998000,0.0440,1.0035,-0.1315,0.973
28.012000,0.0293,1.0035,-0.1324,0.973
28.017000,0.0254,1.0103,-0.1364,0.981
28.027000,0.0166,1.0015,-0.1277,0.971
28.040000,-0.0010,0.9966,-0.1364,0.969
28.047000,-0.0039,1.0015,-0.1335,0.974
28.057000,-0.0068,0.9996,-0.1403,0.973
28.070000,-0.0039,0.9830,-0.1335,0.955
28.079000,0.0186,0.9879,-0.1403,0.960
28.090000,0.0333,0.9781,-0.1354,0.949
28.097000,0.0303,0.9654,-0.1208,0.934
28.107000,0.0176,0.9556,-0.1228,0.925
28.118000,0.0137,0.9488,-0.1228,0.919
28.126000,0.0117,0.9595,-0.1266,0.930
28.137000,0.0195,0.9752,-0.1413,0.947
28.147000,0.0079,0.9644,-0.1130,0.933
28.157000,-0.0128,0.9498,-0.1188,0.921
28.175000,-0.0196,0.9458,-0.1061,0.916
28.177000,-0.0137,0.9547,-0.0963,0.923
28.195000,-0.0254,0.9537,-0.1051,0.924
28.197000,-0.0508,0.9605,-0.1149,0.935
28.209000,-0.0615,0.9820,-0.1179,0.958
28.219000,-0.0655,0.9889,-0.1159,0.965
28.227000,-0.0733,0.9928,-0.1168,0.970
28.237000,-0.1055,0.9771,-0.1324,0.963
28.247000,-0.1330,0.9771,-0.1550,0.972
28.257000,-0.1417,0.9869,-0.1531,0.983
28.275000,-0.1446,0.9917,-0.1373,0.985
28.286000,-0.1466,0.9879,-0.1228,0.980
28.287000,-0.1446,0.9947,-0.1198,0.986
28.299000,-0.0801,1.0084,-0.0807,0.983
28.307000,-0.0361,0.9917,-0.0231,0.956
28.317000,-0.0224,0.9830,-0.0308,0.947
28.328000,0.0264,0.9830,-0.0308,0.943
28.337000,0.0712,0.9752,-0.0729,0.937
28.349000,0.0751,0.9722,-0.0983,0.937
28.357000,0.0868,0.9840,-0.1110,0.950
28.367000,0.0771,0.9859,-0.1149,0.953
28.377000,0.0722,0.9849,-0.1237,0.953
28.388000,0.0781,0.9908,-0.1286,0.959
28.407000,0.0819,0.9898,-0.1422,0.961
28.409000,0.0781,0.9742,-0.1667,0.949
28.417000,0.0771,0.9781,-0.1628,0.953
28.427000,0.0819,0.9663,-0.1462,0.938
28.437000,0.0664,0.9468,-0.1198,0.915
28.449000,-0.0147,0.9400,-0.0895,0.908
28.457000,-0.0273,0.9507,-0.0846,0.919
28.467000,0.0273,0.9654,-0.0748,0.929
28.481000,0.0664,0.9733,-0.1061,0.939
